timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
563442,Llanto,20,0.703125,0.296875,16828,0.98,49.3,51.0
564849,Ruido,20,0.25,0.75,16828,0.98,49.3,51.0
566276,Llanto,20,0.839844,0.160156,16828,1.08,44.3,7.0
567699,Llanto,20,0.769531,0.230469,16828,1.03,44.8,49.0
569138,Llanto,20,0.921875,0.078125,16828,0.73,71.4,111.0
570534,Ruido,20,0.175781,0.824219,16828,0.73,71.4,111.0
571960,Ruido,20,0.21875,0.78125,16828,1.19,53.4,52.0
573370,Llanto,20,0.832031,0.167969,16828,0.97,45.0,41.0
574795,Llanto,20,0.992188,0.007812,16828,0.97,45.0,41.0
576219,Llanto,20,0.878906,0.121094,16828,1.04,44.9,48.0
577630,Ruido,20,0.390625,0.609375,16828,0.98,45.0,46.0
579059,Ruido,20,0.492188,0.507812,16828,0.98,45.0,46.0
580480,Llanto,20,0.710938,0.289062,16828,1.07,56.0,5.0
581891,Llanto,20,0.578125,0.421875,16828,1.03,44.9,56.0
583316,Llanto,20,0.527344,0.472656,16828,0.0,45.2,34.0
584742,Ruido,20,0.320312,0.679688,16828,0.0,45.2,34.0
586152,Ruido,20,0.28125,0.71875,16828,1.02,91.8,100.0
587575,Llanto,20,0.777344,0.222656,16828,0.24,93.6,95.0
589000,Llanto,20,0.578125,0.421875,16828,0.24,93.6,95.0
590422,Llanto,20,0.601562,0.398438,16828,1.16,94.2,93.0
591844,Llanto,20,0.652344,0.347656,16828,1.02,45.1,41.0
593262,Ruido,20,0.375,0.625,16828,1.0,44.9,46.0
594670,Llanto,20,0.570312,0.429688,16828,1.0,44.9,46.0
596095,Llanto,20,0.78125,0.21875,16828,0.96,44.8,46.0
597521,Ruido,20,0.128906,0.871094,16828,1.01,44.9,48.0
598931,Llanto,20,0.816406,0.183594,16828,1.01,44.9,48.0
600356,Llanto,20,0.710938,0.289062,16828,0.98,45.3,46.0
