timestamp,detected_state,inference_time_ms,output_class_0,output_class_1,used_ram,voltage,current_mA,power_W
485389,Llanto,290,0.910156,0.089844,81048,1.03,126.3,113.0
486815,Llanto,290,0.664062,0.335938,81048,1.02,45.7,49.0
488239,Llanto,290,0.777344,0.222656,81048,0.13,45.6,46.0
489649,Llanto,300,0.683594,0.316406,81048,0.13,45.6,46.0
491074,Llanto,290,0.777344,0.222656,81048,1.01,97.4,123.0
492500,Ruido,290,0.4375,0.5625,81048,1.0,45.1,48.0
493909,Ruido,290,0.425781,0.574219,81048,0.92,61.8,59.0
495335,Llanto,290,0.730469,0.269531,81048,0.92,61.8,59.0
496759,Llanto,290,0.691406,0.308594,81048,0.97,45.1,44.0
498170,Llanto,300,0.71875,0.28125,81048,0.01,45.3,46.0
499595,Llanto,290,0.753906,0.246094,81048,0.01,45.3,46.0
501023,Llanto,290,0.753906,0.246094,81048,1.01,92.7,265.0
502429,Llanto,290,0.753906,0.246094,81048,1.02,45.5,48.0
503855,Llanto,290,0.851562,0.148438,81048,0.96,62.4,56.0
505284,Llanto,290,0.542969,0.457031,81048,0.96,62.4,56.0
506690,Llanto,290,0.636719,0.363281,81048,1.05,45.2,44.0
508114,Ruido,290,0.222656,0.777344,81048,0.13,45.5,46.0
509540,Ruido,300,0.289062,0.710938,81048,0.13,45.5,46.0
510956,Llanto,290,0.675781,0.324219,81048,0.96,44.9,46.0
512374,Llanto,290,0.941406,0.058594,81048,0.98,53.6,44.0
513801,Ruido,290,0.488281,0.511719,81048,0.98,53.6,44.0
515220,Ruido,300,0.269531,0.730469,81048,0.83,94.5,98.0
516637,Llanto,290,0.832031,0.167969,81048,1.02,45.2,46.0
518059,Llanto,290,0.738281,0.261719,81048,0.98,61.8,64.0
519470,Ruido,290,0.457031,0.542969,81048,0.98,61.8,64.0
520894,Ruido,290,0.445312,0.554688,81048,1.02,45.5,41.0
522321,Llanto,290,0.691406,0.308594,81048,1.03,44.9,57.0
523731,Llanto,290,0.824219,0.175781,81048,1.03,44.9,57.0
525156,Llanto,290,0.753906,0.246094,81048,1.07,45.7,25.0
526582,Llanto,300,0.625,0.375,81048,0.95,45.7,46.0
527989,Llanto,300,0.605469,0.394531,81048,0.99,61.7,61.0
529414,Llanto,290,0.703125,0.296875,81048,0.99,61.7,61.0
530843,Llanto,290,0.84375,0.15625,81048,0.96,45.4,41.0
532250,Llanto,290,0.691406,0.308594,81048,1.29,95.9,103.0
533674,Llanto,290,0.777344,0.222656,81048,1.29,95.9,103.0
535104,Llanto,290,0.867188,0.132812,81048,1.06,45.4,25.0
536512,Llanto,300,0.769531,0.230469,81048,0.92,45.3,46.0
537938,Llanto,290,0.796875,0.203125,81048,0.92,45.3,46.0
539360,Ruido,290,0.40625,0.59375,81048,0.98,108.0,105.0
540771,Ruido,300,0.113281,0.886719,81048,0.92,50.8,46.0
542194,Llanto,290,0.777344,0.222656,81048,0.94,61.8,61.0
543621,Llanto,300,0.675781,0.324219,81048,0.94,61.8,61.0
545037,Llanto,290,0.746094,0.253906,81048,0.89,45.4,43.0
546459,Llanto,290,0.746094,0.253906,81048,1.0,45.0,82.0
547882,Llanto,300,0.796875,0.203125,81048,1.0,45.0,82.0
549290,Ruido,290,0.09375,0.90625,81048,1.03,93.6,98.0
550716,Llanto,290,0.789062,0.210938,81048,0.91,45.3,43.0
552139,Llanto,290,0.753906,0.246094,81048,0.97,61.9,61.0
553555,Ruido,290,0.097656,0.902344,81048,0.97,61.9,61.0
554974,Llanto,290,0.886719,0.113281,81048,0.0,45.2,44.0
556401,Llanto,290,0.683594,0.316406,81048,1.02,45.2,51.0
557814,Llanto,290,0.785156,0.214844,81048,1.02,45.2,51.0
559239,Llanto,290,0.703125,0.296875,81048,0.99,45.2,48.0
560660,Llanto,290,0.746094,0.253906,81048,0.9,45.1,90.0
